q_bits,n,m,rho,mode,N,Q_bits,rate,entropy_target,delta_entropy,volume_grid_t,delta_volume_grid
192,1048576,8,0.125,folded,131072,1536,0.125,0.8750003178914388,0.8746457879335058,114641,0.8746414184570312
192,1048576,8,0.125,interleaved,1048576,1536,0.125,0.8750000397364298,0.874645509270029,917132,0.8746452331542969
192,1048576,8,0.0625,folded,131072,1536,0.0625,0.9375003178914388,0.9372801692410118,122851,0.9372787475585938
192,1048576,8,0.0625,interleaved,1048576,1536,0.0625,0.9375000397364298,0.937279890377682,982809,0.9372797012329102
192,16777216,1,0.5,folded,16777216,192,0.5,0.500000019868215,0.4947920941379171,8301233,0.49479204416275024
192,16777216,1,0.5,interleaved,16777216,192,0.5,0.500000019868215,0.4947920941379171,8301233,0.49479204416275024
192,16777216,1,0.25,folded,16777216,192,0.25,0.750000019868215,0.7457398073245668,12511437,0.745739758014679
192,16777216,1,0.25,interleaved,16777216,192,0.25,0.750000019868215,0.7457398073245668,12511437,0.745739758014679
192,16777216,1,0.125,folded,16777216,192,0.125,0.875000019868215,0.8721272321242789,14631867,0.8721272349357605
192,16777216,1,0.125,interleaved,16777216,192,0.125,0.875000019868215,0.8721272321242789,14631867,0.8721272349357605
192,16777216,1,0.0625,folded,16777216,192,0.0625,0.937500019868215,0.9357070208518947,15698558,0.9357069730758667
192,16777216,1,0.0625,interleaved,16777216,192,0.0625,0.937500019868215,0.9357070208518947,15698558,0.9357069730758667
192,16777216,2,0.5,folded,8388608,384,0.5,0.500000019868215,0.4973959041568295,4172459,0.4973958730697632
192,16777216,2,0.5,interleaved,16777216,384,0.5,0.5000000099341074,0.4973958942231107,8344918,0.4973958730697632
192,16777216,2,0.25,folded,8388608,384,0.25,0.750000019868215,0.7478786053516532,6273660,0.7478785514831543
192,16777216,2,0.25,interleaved,16777216,384,0.25,0.7500000099341074,0.7478785953767971,12547320,0.7478785514831543
192,16777216,2,0.125,folded,8388608,384,0.125,0.875000019868215,0.8735740977561413,7328070,0.8735740184783936
192,16777216,2,0.125,interleaved,16777216,384,0.125,0.8750000099341074,0.8735740877493637,14656141,0.8735740780830383
192,16777216,2,0.0625,folded,8388608,384,0.0625,0.937500019868215,0.9366126574568268,7856876,0.936612606048584
192,16777216,2,0.0625,interleaved,16777216,384,0.0625,0.9375000099341074,0.9366126474211819,15713752,0.936612606048584
192,16777216,4,0.5,folded,4194304,768,0.5,0.500000019868215,0.49869794290436,2091690,0.49869775772094727
192,16777216,4,0.5,interleaved,16777216,768,0.5,0.5000000049670538,0.49869792800334456,8366762,0.4986978769302368
192,16777216,4,0.25,folded,4194304,768,0.25,0.750000019868215,0.7489414892460857,3141288,0.7489414215087891
192,16777216,4,0.25,interleaved,16777216,768,0.25,0.7500000049670538,0.748941474314267,12565152,0.7489414215087891
192,16777216,4,0.125,folded,4194304,768,0.125,0.875000019868215,0.874289661413379,3667036,0.8742895126342773
192,16777216,4,0.125,interleaved,16777216,768,0.125,0.8750000049670538,0.8742896464577309,14668146,0.8742896318435669
192,16777216,4,0.0625,folded,4194304,768,0.0625,0.937500019868215,0.937058597754248,3930308,0.9370584487915039
192,16777216,4,0.0625,interleaved,16777216,768,0.0625,0.9375000049670538,0.9370585827771079,15721234,0.9370585680007935
192,16777216,8,0.5,folded,2097152,1536,0.5,0.500000019868215,0.49934897899771397,1047210,0.49934864044189453
192,16777216,8,0.5,interleaved,16777216,1536,0.5,0.5000000024835268,0.49934896161306835,8377685,0.4993489384651184
192,16777216,8,0.25,folded,2097152,1536,0.25,0.750000019868215,0.749471299151679,1571755,0.7494711875915527
192,16777216,8,0.25,interleaved,16777216,1536,0.25,0.7500000024835268,0.7494712817490795,12574041,0.7494712471961975
192,16777216,8,0.125,folded,2097152,1536,0.125,0.875000019868215,0.8746454893654951,1834264,0.8746452331542969
192,16777216,8,0.125,interleaved,16777216,1536,0.125,0.8750000024835268,0.8746454719490278,14674116,0.874645471572876
192,16777216,8,0.0625,folded,2097152,1536,0.0625,0.937500019868215,0.937279870458873,1965618,0.9372797012329102
192,16777216,8,0.0625,interleaved,16777216,1536,0.0625,0.9375000024835268,0.9372798530299148,15724946,0.9372798204421997
256,1024,1,0.5,folded,1024,256,0.5,0.50048828125,0.4965821629150981,508,0.49609375
256,1024,1,0.5,interleaved,1024,256,0.5,0.50048828125,0.4965821629150981,508,0.49609375
256,1024,1,0.25,folded,1024,256,0.25,0.75048828125,0.7473026350697548,765,0.7470703125
256,1024,1,0.25,interleaved,1024,256,0.25,0.75048828125,0.7473026350697548,765,0.7470703125
256,1024,1,0.125,folded,1024,256,0.125,0.87548828125,0.8733469247760021,894,0.873046875
256,1024,1,0.125,interleaved,1024,256,0.125,0.87548828125,0.8733469247760021,894,0.873046875
256,1024,1,0.0625,folded,1024,256,0.0625,0.93798828125,0.9366579247292806,959,0.9365234375
256,1024,1,0.0625,interleaved,1024,256,0.0625,0.93798828125,0.9366579247292806,959,0.9365234375
256,1024,2,0.5,folded,512,512,0.5,0.50048828125,0.4985351683423478,255,0.498046875
256,1024,2,0.5,interleaved,1024,512,0.5,0.500244140625,0.49829103208399217,510,0.498046875
256,1024,2,0.25,folded,512,512,0.25,0.75048828125,0.7489003586577627,383,0.748046875
256,1024,2,0.25,interleaved,1024,512,0.25,0.750244140625,0.7486554644211584,766,0.748046875
256,1024,2,0.125,folded,512,512,0.125,0.87548828125,0.8744234750701771,447,0.873046875
256,1024,2,0.125,interleaved,1024,512,0.125,0.875244140625,0.8741779928495491,895,0.8740234375
256,1024,2,0.0625,folded,512,512,0.0625,0.93798828125,0.9373282013631845,479,0.935546875
256,1024,2,0.0625,interleaved,1024,512,0.0625,0.937744140625,0.9370821869692001,959,0.9365234375
256,1024,4,0.5,folded,256,1024,0.5,0.50048828125,0.4995117194218055,127,0.49609375
256,1024,4,0.5,interleaved,1024,1024,0.5,0.5001220703125,0.49914550986990075,511,0.4990234375
256,1024,4,0.25,folded,256,1024,0.25,0.75048828125,0.7496955465671613,191,0.74609375
256,1024,4,0.25,interleaved,1024,1024,0.25,0.7501220703125,0.7493287692698479,767,0.7490234375
256,1024,4,0.125,folded,256,1024,0.125,0.87548828125,0.8749573396543657,223,0.87109375
256,1024,4,0.125,interleaved,1024,1024,0.125,0.8751220703125,0.8745901230406727,895,0.8740234375
256,1024,4,0.0625,folded,256,1024,0.0625,0.93798828125,0.9376595052896128,240,0.9375
256,1024,4,0.0625,interleaved,1024,1024,0.0625,0.9376220703125,0.9372918920027642,959,0.9365234375
256,1024,8,0.5,folded,128,2048,0.5,0.50048828125,0.5,64,0.5
256,1024,8,0.5,interleaved,1024,2048,0.5,0.50006103515625,0.49957275416342595,511,0.4990234375
256,1024,8,0.25,folded,128,2048,0.25,0.75048828125,0.7500922207395881,96,0.75
256,1024,8,0.25,interleaved,1024,2048,0.25,0.75006103515625,0.7496646439361794,767,0.7490234375
256,1024,8,0.125,folded,128,2048,0.125,0.87548828125,0.8752231750082581,112,0.875
256,1024,8,0.125,interleaved,1024,2048,0.125,0.87506103515625,0.8747953424250283,895,0.8740234375
256,1024,8,0.0625,folded,128,2048,0.0625,0.93798828125,0.9378242079465199,120,0.9375
256,1024,8,0.0625,interleaved,1024,2048,0.0625,0.93756103515625,0.9373961446849347,959,0.9365234375
256,65536,1,0.5,folded,65536,256,0.5,0.5000076293945312,0.49610155069271267,32512,0.49609375
256,65536,1,0.5,interleaved,65536,256,0.5,0.5000076293945312,0.49610155069271267,32512,0.49609375
256,65536,1,0.25,folded,65536,256,0.25,0.7500076293945312,0.7468190316551883,48943,0.7468109130859375
256,65536,1,0.25,interleaved,65536,256,0.25,0.7500076293945312,0.7468190316551883,48943,0.7468109130859375
256,65536,1,0.125,folded,65536,256,0.125,0.8750076293945312,0.872860991226721,57203,0.8728485107421875
256,65536,1,0.125,interleaved,65536,256,0.125,0.8750076293945312,0.872860991226721,57203,0.8728485107421875
256,65536,1,0.0625,folded,65536,256,0.0625,0.9375076293945312,0.9361698751739443,61352,0.9361572265625
256,65536,1,0.0625,interleaved,65536,256,0.0625,0.9375076293945312,0.9361698751739443,61352,0.9361572265625
256,65536,2,0.5,folded,32768,512,0.5,0.5000076293945312,0.49805452572432496,16320,0.498046875
256,65536,2,0.5,interleaved,65536,512,0.5,0.5000038146972656,0.4980507111107869,32640,0.498046875
256,65536,2,0.25,folded,32768,512,0.25,0.7500076293945312,0.7484182239885044,24524,0.7484130859375
256,65536,2,0.25,interleaved,65536,512,0.25,0.7500038146972656,0.7484143975368381,49048,0.7484130859375
256,65536,2,0.125,folded,32768,512,0.125,0.8750076293945312,0.8739401834285969,28637,0.873931884765625
256,65536,2,0.125,interleaved,65536,512,0.125,0.8750038146972656,0.8739363478046995,57274,0.873931884765625
256,65536,2,0.0625,folded,32768,512,0.0625,0.9375076293945312,0.9368438633045938,30698,0.93682861328125
256,65536,2,0.0625,interleaved,65536,512,0.0625,0.9375038146972656,0.9368400193968809,61396,0.93682861328125
256,65536,4,0.5,folded,16384,1024,0.5,0.5000076293945312,0.4990310695399235,8176,0.4990234375
256,65536,4,0.5,interleaved,65536,1024,0.5,0.5000019073486328,0.49902534752536204,32704,0.4990234375
256,65536,4,0.25,folded,16384,1024,0.25,0.7500076293945312,0.7492141515717327,12275,0.74920654296875
256,65536,4,0.25,interleaved,65536,1024,0.25,0.7500019073486328,0.749208420689417,49100,0.74920654296875
256,65536,4,0.125,folded,16384,1024,0.125,0.8750076293945312,0.8744753682052969,14327,0.87445068359375
256,65536,4,0.125,interleaved,65536,1024,0.125,0.8750019073486328,0.8744696304679782,57309,0.8744659423828125
256,65536,4,0.0625,folded,16384,1024,0.0625,0.9375076293945312,0.9371770135183226,15354,0.9371337890625
256,65536,4,0.0625,interleaved,65536,1024,0.0625,0.9375019073486328,0.9371712696024264,61418,0.937164306640625
256,65536,8,0.5,folded,8192,2048,0.5,0.5000076293945312,0.4995193484700195,4092,0.49951171875
256,65536,8,0.5,interleaved,65536,2048,0.5,0.5000009536743164,0.4995126727589088,32736,0.49951171875
256,65536,8,0.25,folded,8192,2048,0.25,0.7500076293945312,0.7496111968840586,6140,0.74951171875
256,65536,8,0.25,interleaved,65536,2048,0.25,0.7500009536743164,0.749604516003298,49126,0.749603271484375
256,65536,8,0.125,folded,8192,2048,0.125,0.8750076293945312,0.8747418634350838,7165,0.8746337890625
256,65536,8,0.125,interleaved,65536,2048,0.125,0.8750009536743164,0.8747351785626355,57326,0.874725341796875
256,65536,8,0.0625,folded,8192,2048,0.0625,0.9375076293945312,0.9373426369324779,7678,0.937255859375
256,65536,8,0.0625,interleaved,65536,2048,0.0625,0.9375009536743164,0.9373359484658406,61429,0.9373321533203125
256,1048576,1,0.5,folded,1048576,256,0.5,0.5000004768371582,0.4960943987644352,520192,0.49609375
256,1048576,1,0.5,interleaved,1048576,256,0.5,0.5000004768371582,0.4960943987644352,520192,0.49609375
256,1048576,1,0.25,folded,1048576,256,0.25,0.7500004768371582,0.7468118352287857,783089,0.7468118667602539
256,1048576,1,0.25,interleaved,1048576,256,0.25,0.7500004768371582,0.7468118352287857,783089,0.7468118667602539
256,1048576,1,0.125,folded,1048576,256,0.125,0.8750004768371582,0.8728537601643543,915253,0.8728532791137695
256,1048576,1,0.125,interleaved,1048576,256,0.125,0.8750004768371582,0.8728537601643543,915253,0.8728532791137695
256,1048576,1,0.0625,folded,1048576,256,0.0625,0.9375004768371582,0.936162612704391,981637,0.936161994934082
256,1048576,1,0.0625,interleaved,1048576,256,0.0625,0.9375004768371582,0.936162612704391,981637,0.936161994934082
256,1048576,2,0.5,folded,524288,512,0.5,0.5000004768371582,0.4980473733240756,261120,0.498046875
256,1048576,2,0.5,interleaved,1048576,512,0.5,0.5000002384185791,0.49804713491074387,522240,0.498046875
256,1048576,2,0.25,folded,524288,512,0.25,0.7500004768371582,0.7484110493918104,392382,0.7484092712402344
256,1048576,2,0.25,interleaved,1048576,512,0.25,0.7500002384185791,0.7484108102386005,784765,0.7484102249145508
256,1048576,2,0.125,folded,524288,512,0.125,0.8750004768371582,0.8739329916340997,458192,0.873931884765625
256,1048576,2,0.125,interleaved,1048576,512,0.125,0.8750002384185791,0.8739327519076393,916384,0.873931884765625
256,1048576,2,0.0625,folded,524288,512,0.0625,0.9375004768371582,0.9368366559782138,491172,0.9368362426757812
256,1048576,2,0.0625,interleaved,1048576,512,0.0625,0.9375002384185791,0.936836415734044,982344,0.9368362426757812
256,1048576,4,0.5,folded,262144,1024,0.5,0.5000004768371582,0.4990239170217505,130816,0.4990234375
256,1048576,4,0.5,interleaved,1048576,1024,0.5,0.5000001192092896,0.4990235593958494,523264,0.4990234375
256,1048576,4,0.25,folded,262144,1024,0.25,0.7500004768371582,0.7492069879688765,196400,0.74920654296875
256,1048576,4,0.25,interleaved,1048576,1024,0.25,0.7500001192092896,0.7492066297887439,785600,0.74920654296875
256,1048576,4,0.125,folded,262144,1024,0.125,0.8750004768371582,0.8744681960337147,229236,0.8744659423828125
256,1048576,4,0.125,interleaved,1048576,1024,0.125,0.8750001192092896,0.874467837425153,916945,0.8744668960571289
256,1048576,4,0.0625,folded,262144,1024,0.0625,0.9375004768371582,0.9371698336235762,245673,0.9371681213378906
256,1048576,4,0.0625,interleaved,1048576,1024,0.0625,0.9375001192092896,0.9371694746288713,982693,0.937169075012207
256,1048576,8,0.5,folded,131072,2048,0.5,0.5000004768371582,0.4995121959224057,65472,0.49951171875
256,1048576,8,0.5,interleaved,1048576,2048,0.5,0.5000000596046448,0.499511778690466,523776,0.49951171875
256,1048576,8,0.25,folded,131072,2048,0.25,0.7500004768371582,0.7496040387975358,98252,0.749603271484375
256,1048576,8,0.25,interleaved,1048576,2048,0.25,0.7500000596046448,0.7496036212424946,786016,0.749603271484375
256,1048576,8,0.125,folded,131072,2048,0.125,0.8750004768371582,0.8747347010717573,114653,0.8747329711914062
256,1048576,8,0.125,interleaved,1048576,2048,0.125,0.8750000596046448,0.8747342832672401,917225,0.8747339248657227
256,1048576,8,0.0625,folded,131072,2048,0.0625,0.9375004768371582,0.9373354707182442,122858,0.9373321533203125
256,1048576,8,0.0625,interleaved,1048576,2048,0.0625,0.9375000596046448,0.9373350526890996,982867,0.9373350143432617
256,16777216,1,0.5,folded,16777216,256,0.5,0.5000000298023224,0.49609395176895615,8323075,0.4960939288139343
256,16777216,1,0.5,interleaved,16777216,256,0.5,0.5000000298023224,0.49609395176895615,8323075,0.4960939288139343
256,16777216,1,0.25,folded,16777216,256,0.25,0.7500000298023224,0.7468113854521871,12529415,0.7468113303184509
256,16777216,1,0.25,interleaved,16777216,256,0.25,0.7500000298023224,0.7468113854521871,12529415,0.7468113303184509
256,16777216,1,0.125,folded,16777216,256,0.125,0.8750000298023224,0.8728533082230455,14644048,0.8728532791137695
256,16777216,1,0.125,interleaved,16777216,256,0.125,0.8750000298023224,0.8728533082230455,14644048,0.8728532791137695
256,16777216,1,0.0625,folded,16777216,256,0.0625,0.9375000298023224,0.9361621588002117,15706194,0.9361621141433716
256,16777216,1,0.0625,interleaved,16777216,256,0.0625,0.9375000298023224,0.9361621588002117,15706194,0.9361621141433716
256,16777216,2,0.5,folded,8388608,512,0.5,0.5000000298023224,0.49804692629907915,4177920,0.498046875
256,16777216,2,0.5,interleaved,16777216,512,0.5,0.5000000149011612,0.498046911398246,8355840,0.498046875
256,16777216,2,0.25,folded,8388608,512,0.25,0.7500000298023224,0.7484106009795426,6278123,0.7484105825424194
256,16777216,2,0.25,interleaved,16777216,512,0.25,0.7500000149011612,0.7484105860324671,12556246,0.7484105825424194
256,16777216,2,0.125,folded,8388608,512,0.125,0.8750000298023224,0.8739325421469878,7331077,0.8739324808120728
256,16777216,2,0.125,interleaved,16777216,512,0.125,0.8750000149011612,0.8739325271640841,14662154,0.8739324808120728
256,16777216,2,0.0625,folded,8388608,512,0.0625,0.9375000298023224,0.9368362055203977,7858751,0.9368361234664917
256,16777216,2,0.0625,interleaved,16777216,512,0.0625,0.9375000149011612,0.9368361905051373,15717503,0.9368361830711365
256,16777216,4,0.5,folded,4194304,1024,0.5,0.5000000298023224,0.49902346998937425,2093056,0.4990234375
256,16777216,4,0.5,interleaved,16777216,1024,0.5,0.5000000074505806,0.49902344763775547,8372224,0.4990234375
256,16777216,4,0.25,folded,4194304,1024,0.25,0.7500000298023224,0.7492065402437109,3142399,0.7492063045501709
256,16777216,4,0.25,interleaved,16777216,1024,0.25,0.7500000074505806,0.7492065178574526,12569599,0.7492064833641052
256,16777216,4,0.125,folded,4194304,1024,0.125,0.8750000298023224,0.8744677477730127,3667783,0.8744676113128662
256,16777216,4,0.125,interleaved,16777216,1024,0.125,0.8750000074505806,0.8744677253599777,14671133,0.874467670917511
256,16777216,4,0.0625,folded,4194304,1024,0.0625,0.9375000298023224,0.9371693848801956,3930773,0.9371693134307861
256,16777216,4,0.0625,interleaved,16777216,1024,0.0625,0.9375000074505806,0.9371693624430267,15723092,0.9371693134307861
256,16777216,8,0.5,folded,2097152,2048,0.5,0.5000000298023224,0.4995117488881846,1047552,0.49951171875
256,16777216,8,0.5,interleaved,16777216,2048,0.5,0.5000000037252903,0.4995117228111884,8380416,0.49951171875
256,16777216,8,0.25,folded,2097152,2048,0.25,0.7500000298023224,0.7496035914171345,1572032,0.749603271484375
256,16777216,8,0.25,interleaved,16777216,2048,0.25,0.7500000037252903,0.7496035653199444,12576260,0.7496035099029541
256,16777216,8,0.125,folded,2097152,2048,0.125,0.8750000298023224,0.8747342534240604,1834450,0.8747339248657227
256,16777216,8,0.125,interleaved,16777216,2048,0.125,0.8750000037252903,0.8747342273112781,14675605,0.8747342228889465
256,16777216,8,0.0625,folded,2097152,2048,0.0625,0.9375000298023224,0.937335022829875,1965734,0.9373350143432617
256,16777216,8,0.0625,interleaved,16777216,2048,0.0625,0.9375000037252903,0.9373349967030536,15725871,0.9373349547386169
